SEASON,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
2016,Brice,Johnson,Brice Johnson,PF,81.0,82.5,208.6,84.5,106.5,7.5,9.0,8.25,33.5,38.0,11.88,3.2,10.0
2016,Damian,Jones,Damian Jones,C,82.25,83.5,243.6,87.75,107.0,6.55,8.75,10.5,36.0,37.0,11.35,3.2,10.0
2016,Skal,Labissiere,Skal Labissiere,PF-C,82.5,83.75,215.8,86.5,105.5,5.7,8.75,9.0,29.0,34.5,11.3,3.26,10.0
2016,Jake,Layman,Jake Layman,SF,80.0,81.25,208.6,81.25,102.0,7.1,8.25,9.25,33.0,39.5,11.35,3.24,10.0
2016,Caris,LeVert,Caris LeVert,SG,77.75,79.0,191.0,82.0,101.0,7.55,8.5,9.25,29.0,34.5,11.3,3.26,10.0
2016,Marcus,Lee,Marcus Lee,PF-C,81.0,82.25,211.0,87.0,107.5,5.35,9.0,9.0,28.5,35.5,11.68,3.25,10.0
2016,Thon,Maker,Thon Maker,PF,83.75,84.75,216.0,87.0,110.5,6.05,8.75,9.5,32.0,36.5,11.15,3.33,10.0
2016,Patrick,McCaw,Patrick McCaw,PG-SG,77.25,78.75,180.8,82.0,100.5,4.7,8.75,8.75,30.0,38.0,11.01,3.3,10.0
2016,Malik,Newman,Malik Newman,SG,74.25,75.5,182.2,77.75,97.5,5.6,8.25,9.25,30.0,35.5,10.88,3.28,10.0
2016,Georges,Niang,Georges Niang,PF,78.75,80.5,230.8,82.0,103.0,10.05,9.25,9.25,25.0,31.0,11.64,3.49,10.0
2016,Chinanu,Onuaku,Chinanu Onuaku,C,81.0,82.0,245.2,86.75,108.5,8.55,9.0,8.0,27.5,33.5,11.65,3.5,10.0
2016,Marcus,Paige,Marcus Paige,PG,72.5,73.75,163.8,78.25,97.0,4.3,7.75,8.75,33.5,39.5,10.82,3.15,10.0
2016,Gary,Payton II,Gary Payton II,PG,74.0,75.0,183.8,80.0,99.5,3.95,8.75,9.5,31.5,38.5,11.57,3.23,10.0
2016,Jakob,Poeltl,Jakob Poeltl,C,84.25,85.0,239.0,86.75,111.5,5.8,9.25,10.25,29.0,34.5,11.3,3.26,10.0
2016,Taurean,Prince,Taurean Prince,SF,78.5,79.75,220.2,83.5,102.0,6.45,9.0,8.5,34.0,36.0,10.96,3.24,10.0
2016,Zhou,Qi,Zhou Qi,PF-C,85.25,86.25,218.2,91.75,112.5,4.85,9.25,9.5,31.5,32.0,11.27,3.46,10.0
2016,Malachi,Richardson,Malachi Richardson,SG-SF,76.75,78.25,199.6,84.0,101.5,7.0,8.75,10.0,33.0,38.0,10.56,3.33,10.0
2016,Wayne,Selden,Wayne Selden,SG,76.25,77.75,232.4,82.5,101.0,7.3,9.0,9.25,29.0,34.5,11.3,3.26,10.0
2016,Pascal,Siakam,Pascal Siakam,PF,80.25,81.5,226.6,87.25,107.5,5.2,9.25,10.0,30.5,36.5,11.25,3.41,10.0
2016,Diamond,Stone,Diamond Stone,C,81.0,82.25,254.4,86.75,108.5,12.85,8.5,7.75,27.0,29.5,12.02,3.5,10.0
2016,Caleb,Swanigan,Caleb Swanigan,PF,79.5,80.5,246.6,87.5,107.0,12.55,9.0,10.25,26.0,29.0,12.8,3.26,10.0
2016,Melo,Trimble,Melo Trimble,PG,73.25,74.5,191.8,74.0,92.5,8.35,8.0,8.75,26.5,35.5,10.57,3.2,10.0
2016,Tyler,Ulis,Tyler Ulis,PG,68.75,70.0,149.2,74.0,88.5,5.2,7.5,7.5,32.5,38.0,10.8,3.2,10.0
2016,Jarrod,Uthoff,Jarrod Uthoff,PF,80.5,81.75,214.4,83.5,104.0,6.0,8.75,9.0,29.0,34.5,11.52,3.5,10.0
2016,Denzel,Valentine,Denzel Valentine,SG-SF,76.0,77.75,210.4,82.75,102.0,9.2,8.5,9.75,27.0,32.0,10.51,3.46,10.0
2016,Isaiah,Whitehead,Isaiah Whitehead,PG-SG,75.25,76.5,210.0,80.75,100.0,9.25,8.5,8.75,27.5,35.5,11.65,3.34,10.0
2016,Troy,Williams,Troy Williams,SF,77.75,78.75,217.8,80.25,102.0,10.0,8.25,9.25,30.0,36.0,10.72,3.35,10.0
2016,Kyle,Wiltjer,Kyle Wiltjer,PF,80.75,82.0,242.8,84.25,102.5,15.25,8.25,9.5,28.5,35.5,11.35,3.48,10.0
2016,Stephen,Zimmerman,Stephen Zimmerman,C,82.25,83.75,234.0,87.25,108.5,11.15,9.0,9.0,26.0,31.0,12.08,3.43,10.0
2017,Edrice,Adebayo,Edrice Adebayo,PF-C,80.75,75.75,242.6,86.75,108.0,5.2,9.5,8.75,33.5,38.5,11.94,3.24,12.0
2017,Rawle,Alkins,Rawle Alkins,SG-SF,74.5,75.75,222.6,80.75,99.0,11.0,8.75,10.0,31.5,40.5,11.99,3.3,7.0
2017,Jarrett,Allen,Jarrett Allen,C,81.0,82.25,233.6,89.25,109.5,7.4,9.5,10.5,31.5,35.5,11.82,3.21,4.0
2017,Kadeem,Allen,Kadeem Allen,PG,73.0,74.25,192.4,81.25,99.5,6.4,8.5,8.75,33.0,35.5,11.24,3.15,7.0
2017,Ike,Anigbogu,Ike Anigbogu,C,80.5,81.75,252.2,90.25,110.5,5.4,9.5,10.0,29.5,32.5,12.52,3.44,11.0
2017,OG,Anunoby,OG Anunoby,SF,78.25,79.75,232.4,86.25,107.5,6.8,9.25,9.5,29.0,34.5,11.3,3.26,10.0
2017,Jamel,Artis,Jamel Artis,SG-SF,77.5,78.75,213.2,82.0,105.0,11.9,9.25,9.75,23.5,31.0,11.62,3.44,5.0
2017,Dwayne,Bacon,Dwayne Bacon,SG-SF,76.75,78.25,221.6,82.0,103.5,7.9,8.75,10.0,30.0,36.5,11.7,3.22,8.0
2017,V.J.,Beachem,V.J. Beachem,SG-SF,78.25,80.0,193.4,82.25,104.5,6.8,8.5,9.0,30.0,37.0,11.18,3.26,11.0
2017,Jordan,Bell,Jordan Bell,PF,79.0,80.5,223.6,83.75,104.5,5.4,9.25,9.5,31.5,38.0,10.63,3.21,16.0
2017,Jaron,Blossomgame,Jaron Blossomgame,SF,77.75,78.75,218.6,82.0,104.5,5.7,8.75,10.25,31.0,35.5,11.47,3.17,16.0
2017,Chris,Boucher,Chris Boucher,PF,80.0,81.5,182.2,88.0,110.5,5.4,9.25,10.5,29.0,34.5,11.3,3.26,10.0
2017,Tony,Bradley,Tony Bradley,C,81.25,82.75,248.8,89.0,112.5,12.0,9.5,9.5,24.5,27.5,11.79,3.44,5.0
2017,Isaiah,Briscoe,Isaiah Briscoe,PG,73.25,74.75,222.4,81.0,99.5,11.0,9.0,9.25,28.0,33.5,10.95,3.38,11.0
2017,Dillon,Brooks,Dillon Brooks,SG-SF,77.0,78.0,220.2,78.0,100.5,7.5,8.25,9.25,31.0,37.5,11.14,3.21,16.0
2017,Thomas,Bryant,Thomas Bryant,PF-C,81.5,82.75,247.8,90.0,112.5,9.4,9.5,10.25,25.5,33.0,11.42,3.37,7.0
2017,Zach,Collins,Zach Collins,PF-C,82.25,84.0,232.2,85.0,111.0,8.9,8.75,9.25,29.0,34.5,11.3,3.26,10.0
2017,John,Collins,John Collins,PF,80.25,81.5,225.2,83.25,106.5,5.4,9.0,10.0,33.0,37.5,11.66,3.27,15.0
2017,Hamidou,Diallo,Hamidou Diallo,SG-SF,75.75,77.0,197.4,83.25,101.5,5.2,8.5,9.5,34.5,44.5,10.88,3.11,0.0
2017,Tyler,Dorsey,Tyler Dorsey,SG,75.0,76.5,182.6,77.25,99.5,4.7,8.5,9.25,30.5,36.0,10.55,3.16,8.0
2017,Damyean,Dotson,Damyean Dotson,SG-SF,76.5,77.5,205.2,81.0,100.0,5.3,8.5,9.25,31.5,38.0,11.18,3.13,13.0
2017,PJ,Dozier,PJ Dozier,SG,77.25,78.75,200.6,83.0,101.0,6.1,8.5,9.5,34.0,39.0,10.84,3.15,9.0
2017,Jawun,Evans,Jawun Evans,PG,70.75,71.5,185.2,77.5,95.0,9.1,8.0,7.75,27.5,33.5,11.34,3.21,1.0
2017,Terrance,Ferguson,Terrance Ferguson,SG-SF,77.5,79.0,184.4,80.75,103.0,5.8,8.5,10.0,28.5,38.0,11.16,3.32,10.0
2017,De’Aaron,Fox,De’Aaron Fox,PG,74.0,75.25,169.6,78.5,100.0,4.5,8.5,8.5,29.0,34.5,11.3,3.26,10.0
2017,Markelle,Fultz,Markelle Fultz,PG,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2017,Harry,Giles,Harry Giles,PF,81.25,82.5,232.0,87.25,109.5,5.2,9.5,10.75,27.0,32.5,11.08,3.34,5.0
2017,Josh,Hart,Josh Hart,SG-SF,75.75,77.0,209.2,80.25,101.0,5.8,8.5,9.5,27.5,35.5,11.15,3.18,9.0
2017,Nigel,Hayes,Nigel Hayes,PF,78.25,79.5,254.2,87.25,104.5,11.5,8.75,10.0,29.0,33.5,11.81,3.27,16.0
2017,Isaiah,Hicks,Isaiah Hicks,PF,79.25,80.5,233.4,84.5,105.0,7.7,8.75,9.75,31.5,37.0,12.31,3.36,11.0
2017,Wesley,Iwundu,Wesley Iwundu,SG-SF,77.5,78.75,193.4,85.0,105.5,4.0,8.75,9.5,31.5,36.0,11.25,3.36,5.0
2017,Frank,Jackson,Frank Jackson,PG,74.0,75.5,201.6,79.5,98.0,6.7,8.25,9.0,34.5,42.0,10.94,3.14,9.0
2017,Justin,Jackson (UMD),Justin Jackson (UMD),SF,77.75,79.0,219.4,87.25,107.0,7.1,9.0,9.5,26.5,31.5,11.78,3.43,10.0
2017,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79.0,80.25,200.8,83.0,104.5,8.1,8.75,9.25,29.5,35.5,10.8,3.3,10.0
2017,Peter,Jok,Peter Jok,SG-SF,76.25,77.75,202.4,80.0,102.0,11.0,8.25,9.5,26.5,31.0,11.34,3.41,10.0
2017,Luke,Kennard,Luke Kennard,SG-SF,76.5,77.5,196.2,77.25,98.5,6.6,8.0,8.75,29.0,34.5,11.3,3.26,10.0
2017,Kyle,Kuzma,Kyle Kuzma,SF-SG,80.0,81.5,222.6,84.25,107.5,9.4,8.5,9.5,27.0,34.0,10.72,3.25,12.0
2017,TJ,Leaf,TJ Leaf,PF,80.75,81.75,222.2,83.0,107.0,6.8,8.5,9.5,29.0,34.5,11.55,3.27,6.0
2017,Tyler,Lydon,Tyler Lydon,PF,80.25,81.5,215.0,84.0,107.5,13.6,8.75,8.75,29.5,33.5,11.68,3.46,1.0
2017,Frank,Mason III,Frank Mason III,PG,71.0,72.0,188.8,75.25,94.0,4.3,8.0,9.25,34.0,41.0,11.41,3.18,15.0
2017,Kennedy,Meeks,Kennedy Meeks,C,80.75,82.25,276.6,85.0,106.0,11.5,8.75,8.75,28.0,30.5,12.91,3.5,15.0
2017,Donovan,Mitchell,Donovan Mitchell,SG,73.25,75.0,211.4,82.0,97.0,5.9,8.5,9.5,36.5,40.5,11.53,3.01,10.0
2017,Monte,Morris,Monte Morris,PG,73.25,74.5,175.2,76.0,96.5,6.9,8.25,8.75,28.0,33.5,11.0,3.19,8.0
2017,Johnathan,Motley,Johnathan Motley,PF,79.75,80.75,238.2,88.0,108.0,6.7,9.0,9.5,29.0,34.5,11.3,3.26,10.0
2017,Svi,Mykhailiuk,Svi Mykhailiuk,SG-SF,78.5,79.5,219.6,77.0,100.0,11.4,8.0,9.25,27.0,33.0,12.4,3.53,8.0
2017,Semi,Ojeleye,Semi Ojeleye,SF-SG,77.25,78.75,241.4,81.75,102.0,5.5,8.75,9.5,35.0,40.5,10.58,3.16,19.0
2017,Cameron,Oliver,Cameron Oliver,PF,79.0,80.25,238.6,85.25,106.5,7.7,9.5,10.25,28.0,39.5,12.17,3.16,5.0
2017,Justin,Patton,Justin Patton,C,82.0,83.25,229.0,87.0,111.5,7.8,8.75,9.75,26.0,30.5,11.8,3.46,10.0
2017,Alec,Peters,Alec Peters,PF,79.25,80.75,232.0,82.75,105.0,8.8,8.75,10.0,29.0,34.5,11.3,3.26,10.0
2017,Ivan,Rabb,Ivan Rabb,PF,80.75,82.0,219.6,85.5,109.0,6.8,8.75,9.0,28.5,32.5,12.68,3.35,3.0
2017,Davon,Reed,Davon Reed,SG-SF,76.5,77.5,206.2,84.0,102.0,6.5,9.25,9.5,28.5,36.0,11.37,3.34,12.0
2017,Devin,Robinson,Devin Robinson,SF,79.0,80.25,189.6,84.75,106.0,3.2,9.25,10.25,35.5,41.5,12.85,3.23,10.0
2017,Kobi,Simmons,Kobi Simmons,PG,75.25,76.5,166.2,78.0,99.0,5.0,8.5,9.5,30.5,38.5,11.15,3.18,3.0
2017,Edmond,Sumner,Edmond Sumner,PG,76.0,77.75,176.4,81.0,102.5,8.3,8.25,9.0,29.0,34.5,11.3,3.26,10.0
2017,Caleb,Swanigan,Caleb Swanigan,PF,79.5,80.5,245.6,87.0,108.0,6.7,9.5,10.25,29.0,34.5,11.3,3.26,10.0
2017,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,76.75,211.6,82.0,103.0,7.8,8.75,8.75,27.0,30.5,11.48,3.36,15.0
2017,Melo,Trimble,Melo Trimble,PG,73.25,74.5,195.2,74.0,95.5,10.6,8.0,8.75,24.5,32.0,10.75,3.27,6.0
2017,Moritz,Wagner,Moritz Wagner,PF,82.0,83.25,231.2,84.0,108.0,6.7,8.75,10.75,25.5,32.5,12.0,3.35,10.0
2017,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71.0,72.75,188.6,74.5,95.0,5.8,8.0,8.5,26.0,32.5,11.28,3.29,9.0
2017,Thomas,Welsh,Thomas Welsh,PF-C,83.5,84.5,254.0,84.0,109.5,10.9,9.0,10.5,29.0,34.5,11.3,3.26,11.0
2017,Derrick,White,Derrick White,PG,75.25,76.5,189.8,79.5,101.5,6.2,8.25,8.5,31.0,36.5,10.84,3.08,10.0
2017,Nigel,Williams-Goss,Nigel Williams-Goss,PG,73.5,75.0,190.2,79.25,99.0,5.6,8.75,9.25,27.5,34.5,10.42,3.19,10.0
2017,D.J.,Wilson,D.J. Wilson,PF,80.75,82.5,234.4,87.0,109.5,6.4,9.25,10.25,29.0,34.5,11.3,3.26,10.0
2017,Omer,Yurtseven,Omer Yurtseven,C,82.5,83.75,248.4,85.0,108.5,7.6,9.0,10.5,26.0,31.5,12.85,3.45,6.0
2018,Rawle,Alkins,Rawle Alkins,SG,74.75,76.25,217.4,80.75,99.0,8.9,8.5,10.0,32.5,40.5,11.5,3.15,10.0
2018,Grayson,Allen,Grayson Allen,SG,75.0,76.5,198.0,79.25,97.0,5.55,8.25,10.0,32.5,40.5,10.31,3.15,10.0
2018,Kostas,Antetokounmpo,Kostas Antetokounmpo,PF,81.0,82.5,194.8,86.25,110.0,5.0,9.25,9.5,29.5,35.0,12.48,3.21,0.0
2018,Udoka,Azubuike,Udoka Azubuike,C,82.0,84.25,273.8,91.0,112.5,7.95,9.5,10.0,31.0,31.5,12.97,3.12,11.0
2018,Mohamed,Bamba,Mohamed Bamba,C,83.25,84.75,225.6,94.0,115.5,6.2,9.75,10.25,29.0,34.5,11.3,3.26,10.0
2018,Jaylen,Barford,Jaylen Barford,PG-SG,73.25,74.25,207.6,75.5,96.5,11.65,8.0,8.25,27.0,33.0,11.39,3.31,7.0
2018,Keita,Bates-Diop,Keita Bates-Diop,SG-SF,79.25,80.5,223.8,87.25,106.5,5.35,9.0,8.5,30.5,35.0,11.2,3.17,11.0
2018,Tyus,Battle,Tyus Battle,SG,77.0,78.75,200.2,81.0,102.0,4.0,8.5,9.25,32.0,37.5,11.04,3.07,9.0
2018,Brian,Bowen,Brian Bowen,SG-SF,78.25,79.5,202.0,82.25,103.5,7.6,9.0,10.0,30.5,34.0,11.58,3.28,0.0
2018,Miles,Bridges,Miles Bridges,SF,77.25,78.75,220.4,81.5,103.5,5.9,9.0,9.75,29.0,34.5,11.3,3.26,10.0
2018,Bruce,Brown,Bruce Brown,SG-PG,75.5,77.0,194.6,81.0,98.5,3.75,8.5,8.5,32.5,38.0,11.11,3.2,17.0
2018,Troy,Brown,Troy Brown,SF,77.75,78.75,208.0,82.25,105.0,7.05,9.0,9.75,26.0,33.0,11.51,3.33,5.0
2018,Jalen,Brunson,Jalen Brunson,PG,73.0,74.25,198.4,76.0,96.0,6.7,8.25,9.25,29.0,37.0,10.59,3.15,7.0
2018,Tony,Carr,Tony Carr,PG,75.0,76.5,198.8,80.25,100.0,6.5,8.5,9.75,25.0,31.5,11.89,3.17,0.0
2018,Jevon,Carter,Jevon Carter,PG,72.25,73.5,196.2,76.25,95.0,4.15,9.25,8.5,29.0,36.5,11.04,3.18,14.0
2018,Wendell,Carter,Wendell Carter,C-PF,80.75,82.0,251.4,88.5,109.0,7.85,8.5,9.0,29.0,34.5,11.3,3.26,10.0
2018,Donte,DiVincenzo,Donte DiVincenzo,SG,75.5,76.5,200.6,78.0,97.5,5.0,8.25,9.0,34.5,42.0,10.72,3.11,12.0
2018,Hamidou,Diallo,Hamidou Diallo,SG,76.25,78.0,197.0,83.5,103.0,4.45,8.75,9.0,32.5,40.5,10.53,3.1,1.0
2018,Trevon,Duval,Trevon Duval,PG,73.5,74.5,191.0,80.25,97.5,5.2,8.75,10.0,34.0,41.5,10.93,3.18,6.0
2018,Carsen,Edwards,Carsen Edwards,PG,70.75,72.0,195.6,78.25,94.5,6.3,8.5,9.25,28.5,34.5,11.59,3.2,12.0
2018,Jacob,Evans,Jacob Evans,SG-SF,76.25,77.5,199.6,81.25,102.5,6.5,9.0,9.25,28.0,35.5,11.11,3.2,8.0
2018,Keenan,Evans,Keenan Evans,PG,73.5,75.0,183.2,77.25,98.0,6.5,8.5,8.0,29.0,34.5,11.3,3.26,10.0
2018,Bruno,Fernando,Bruno Fernando,C,80.75,81.75,233.2,88.25,109.0,5.25,9.5,10.0,29.0,35.0,12.19,3.23,11.0
2018,Melvin,Frazier,Melvin Frazier,SF-SG,76.5,78.0,198.2,85.75,105.0,7.9,9.5,9.5,31.0,40.5,11.24,3.08,0.0
2018,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,PG,76.5,78.0,180.0,83.5,104.0,3.0,9.0,9.0,29.0,34.5,11.3,3.26,10.0
2018,Devonte,Graham,Devonte Graham,PG,72.25,73.5,186.4,78.25,96.0,4.8,8.5,9.5,31.0,37.0,11.28,3.21,14.0
2018,Isaac,Haas,Isaac Haas,C,85.25,86.75,303.0,89.0,111.5,12.55,10.0,10.5,29.0,34.5,11.3,3.26,10.0
2018,Devon,Hall,Devon Hall,SG,76.25,78.0,206.4,79.75,102.0,8.45,8.5,10.0,25.0,31.0,10.95,3.27,6.0
2018,Jaylen,Hands,Jaylen Hands,PG,73.5,74.75,179.0,77.5,98.0,5.0,8.0,8.0,31.5,39.5,12.11,3.13,6.0
2018,Kevin,Hervey,Kevin Hervey,PF,78.5,79.75,211.6,87.5,107.0,5.15,9.25,10.25,27.5,32.0,11.28,3.36,4.0
2018,Aaron,Holiday,Aaron Holiday,PG,71.75,72.75,187.0,79.5,97.0,6.4,8.75,8.5,25.5,33.0,10.96,3.27,10.0
2018,Kevin,Huerter,Kevin Huerter,SG,78.25,79.25,194.0,79.5,101.5,8.6,8.25,8.5,31.0,38.0,10.89,3.09,9.0
2018,Jaren,Jackson,Jaren Jackson,PF-C,81.75,83.25,236.0,89.25,110.0,7.2,10.0,10.0,29.0,34.5,11.3,3.26,10.0
2018,Justin,Jackson,Justin Jackson,PF,78.0,78.75,229.4,87.0,105.0,8.9,9.0,9.5,29.0,34.5,11.3,3.26,10.0
2018,Alize,Johnson,Alize Johnson,PF,79.25,80.0,216.6,80.75,103.0,8.1,8.5,9.75,25.0,31.0,11.83,3.38,8.0
2018,George,King,George King,SF-SG,76.75,78.0,218.6,83.5,101.5,7.25,9.0,10.25,31.0,39.0,10.75,3.29,15.0
2018,Kevin,Knox,Kevin Knox,SF,79.75,81.0,212.6,83.75,108.0,4.95,8.75,9.25,29.0,34.5,11.3,3.26,10.0
2018,Sagaba,Konate,Sagaba Konate,C,78.5,79.5,246.0,84.0,106.5,7.35,9.25,10.0,31.5,35.0,12.28,3.28,12.0
2018,Caleb,Martin,Caleb Martin,SF-SG,76.75,78.0,195.8,82.0,101.5,7.0,8.5,8.75,29.0,36.5,10.43,3.26,6.0
2018,Cody,Martin,Cody Martin,SG-SF,76.75,78.0,188.6,82.25,102.5,5.45,8.5,9.0,29.0,36.5,10.64,3.09,4.0
2018,Yante,Maten,Yante Maten,PF-C,79.25,80.5,246.2,84.5,107.5,8.1,9.25,10.0,27.0,31.5,11.35,3.17,18.0
2018,Brandon,McCoy,Brandon McCoy,C,83.5,84.5,250.4,86.0,110.5,8.7,9.75,9.5,27.5,32.0,11.77,3.23,9.0
2018,DeAnthony,Melton,DeAnthony Melton,SG-PG,74.25,75.25,193.2,80.5,99.5,5.2,8.5,9.5,31.0,36.5,11.48,3.23,1.0
2018,Chimezie,Metu,Chimezie Metu,PF-C,80.5,81.5,219.6,84.5,108.0,5.05,9.0,9.25,29.5,36.0,11.89,3.33,5.0
2018,Shake,Milton,Shake Milton,SG-PG,76.5,77.5,207.2,84.75,99.5,6.8,8.75,9.5,30.0,33.0,11.07,3.25,2.0
2018,Sviatoslav,Mykhailiuk,Sviatoslav Mykhailiuk,SG-SF,78.5,79.75,211.6,76.75,100.0,8.45,8.25,9.5,30.5,37.0,11.25,3.15,4.0
2018,Malik,Newman,Malik Newman,SG,74.5,75.25,189.2,77.5,98.5,6.25,8.5,9.5,27.5,33.5,10.9,3.13,10.0
2018,Josh,Okogie,Josh Okogie,SG,75.0,76.5,210.8,84.0,102.0,5.2,9.0,9.75,33.0,42.0,11.08,3.04,12.0
2018,Theo,Pinson,Theo Pinson,SG-SF,77.0,78.75,211.2,82.75,103.5,7.35,9.0,9.0,27.0,34.0,11.53,3.22,7.0
2018,Jontay,Porter,Jontay Porter,C-PF,82.0,83.5,236.0,84.25,109.0,13.85,8.75,9.5,25.5,31.0,11.9,3.4,9.0
2018,Michael,Porter,Michael Porter,SF-PF,81.5,82.75,211.0,84.25,108.5,6.4,8.75,9.25,29.0,34.5,11.3,3.26,10.0
2018,Billy,Preston,Billy Preston,PF,80.75,82.5,222.4,86.0,108.0,5.45,9.25,9.5,25.0,33.0,11.26,3.2,0.0
2018,Jerome,Robinson,Jerome Robinson,SG,76.0,77.0,188.4,79.25,98.0,6.05,9.0,10.0,29.0,34.5,11.3,3.26,10.0
2018,Collin,Sexton,Collin Sexton,PG,72.5,73.5,183.0,79.25,98.5,5.6,8.25,8.5,29.0,34.5,11.3,3.26,10.0
2018,Landry,Shamet,Landry Shamet,PG,76.0,77.25,188.6,78.75,100.0,4.85,8.0,9.0,31.0,39.5,11.26,3.11,8.0
2018,Anfernee,Simons,Anfernee Simons,SG-PG,74.25,75.25,183.2,81.25,99.5,7.7,8.75,9.0,32.0,41.5,11.27,3.1,1.0
2018,Zhaire,Smith,Zhaire Smith,SF-SG,74.75,76.0,198.6,81.75,100.0,6.05,8.75,8.25,33.0,41.5,11.02,3.05,10.0
2018,Ray,Spalding,Ray Spalding,PF,81.0,82.25,215.4,88.75,109.0,5.55,9.25,9.0,26.0,32.0,11.48,3.34,12.0
2018,Omari,Spellman,Omari Spellman,PF-C,80.0,81.25,253.8,86.0,107.5,13.75,9.0,9.0,28.5,35.5,12.28,3.38,8.0
2018,Khyri,Thomas,Khyri Thomas,SG,74.5,75.75,198.8,82.5,101.0,6.4,8.75,9.25,30.0,35.0,10.96,3.18,14.0
2018,Gary,Trent,Gary Trent,SG,76.25,77.75,204.2,80.75,98.0,7.0,8.5,9.5,33.5,39.5,11.37,3.12,12.0
2018,Allonzo,Trier,Allonzo Trier,SG,75.75,77.25,198.0,78.75,98.0,4.95,8.25,10.5,32.0,40.0,11.02,3.14,11.0
2018,Moritz,Wagner,Moritz Wagner,C-PF,82.5,83.5,241.4,84.0,108.0,6.75,9.0,10.75,27.0,34.0,11.48,3.18,8.0
2018,Lonnie,Walker,Lonnie Walker,SG,75.75,76.5,196.2,82.25,99.5,5.65,9.0,9.5,31.5,40.0,10.87,3.06,12.0
2018,PJ,Washington,PJ Washington,PF,78.5,80.0,223.0,86.5,107.0,6.85,9.0,10.25,27.0,34.0,11.39,3.2,3.0
2018,Austin,Wiley,Austin Wiley,C,80.25,82.0,249.4,89.0,111.0,5.0,9.75,10.25,28.0,33.5,12.79,3.3,14.0
2018,Kris,Wilkes,Kris Wilkes,SF,78.5,79.5,205.0,82.25,103.5,5.15,8.75,9.25,28.0,35.5,11.29,3.24,1.0
2018,Kenrich,Williams,Kenrich Williams,SF,78.0,79.5,200.4,79.25,103.5,5.95,8.5,9.75,28.0,33.0,10.86,3.19,14.0
2018,Trae,Young,Trae Young,PG,72.5,73.75,177.8,75.0,95.5,5.35,8.0,9.25,29.0,34.5,11.3,3.26,10.0
2019,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,SG,76.25,77.5,203.8,81.5,102.0,5.9,8.5,8.75,29.0,34.5,11.3,3.26,10.0
2019,RJ,Barrett,RJ Barrett,SF,78.0,79.0,213.2,82.5,104.0,6.7,8.75,9.5,29.0,34.5,11.3,3.26,10.0
2019,Charles,Bassey,Charles Bassey,C,80.75,82.0,239.0,87.5,109.5,8.5,9.25,9.5,29.0,33.0,12.65,3.53,7.0
2019,Darius,Bazley,Darius Bazley,PF,79.75,81.0,208.4,84.0,107.0,3.6,9.0,9.75,30.5,37.0,11.09,3.27,4.0
2019,Bol,Bol,Bol Bol,C,84.75,86.5,208.0,91.0,115.5,7.1,9.25,9.5,29.0,34.5,11.3,3.26,10.0
2019,Jordan,Bone,Jordan Bone,SG,73.5,74.75,179.0,75.25,95.0,5.0,7.5,9.25,36.0,42.5,9.97,3.08,7.0
2019,Brian,Bowen II,Brian Bowen II,SF,78.25,79.5,200.0,82.0,103.0,6.5,8.5,9.75,32.0,35.5,10.98,3.26,1.0
2019,Ky,Bowman,Ky Bowman,PG,73.0,74.25,181.2,79.0,98.0,4.9,8.25,9.0,27.5,33.0,11.11,3.26,4.0
2019,Ignas,Brazdeikis,Ignas Brazdeikis,SF,77.75,79.25,220.8,81.25,102.0,6.0,8.75,9.5,31.0,36.5,11.06,3.36,13.0
2019,O'Shae,Brissett,O'Shae Brissett,SF-PF,79.0,80.0,203.2,84.0,104.0,2.9,9.0,9.5,34.0,37.5,11.3,3.48,11.0
2019,Moses,Brown,Moses Brown,C,85.25,86.5,237.2,88.75,113.0,7.8,9.5,10.25,27.0,31.0,11.95,3.51,10.0
2019,Brandon,Clarke,Brandon Clarke,SF,79.25,80.25,207.2,80.25,102.0,4.9,8.25,9.5,34.0,40.5,10.61,3.15,10.0
2019,Nicolas,Claxton,Nicolas Claxton,C,82.0,83.75,216.6,86.5,110.0,4.5,9.25,9.5,31.5,36.5,11.26,3.36,8.0
2019,Tyler,Cook,Tyler Cook,PF,79.25,80.75,245.4,84.5,106.5,6.1,9.5,10.75,27.5,32.0,11.32,3.28,11.0
2019,Jarrett,Culver,Jarrett Culver,SG,77.25,78.75,194.2,81.5,100.5,5.0,8.25,8.5,29.0,34.5,11.3,3.26,10.0
2019,Terence,Davis,Terence Davis,SG,75.0,76.5,192.4,80.75,101.0,4.1,9.25,10.75,29.5,34.0,10.69,3.28,13.0
